id,id_aziende,id_fornitori,codice,codice_ufficiale,codice_alternativo_ufficiale,nome,nome_eng,descrizione,descrizione_eng,descrizione_estesa,descrizione_estesa_eng,meta_title,meta_title_eng,meta_description,meta_description_eng,produttore,originale,parte_sportiva,memorabilia,descrizione_tecnica,immagine,galleria,id_brand,prezzo,esente_iva,richiesta_preventivo,quantita_min,quantita_confezione,unita,iva,accise,importo_minimo,sconto_base1,sconto_base2,sconto_base3,sconto_applicato,categoria_merceologica,tipologia,id_varianti_set_tipologie,disponibilita,ordinabile,forza_immagini,attivo,tag,quantita,id_materiali,anno_produzione,taglia,peso,altezza,larghezza,lunghezza,condizioni_ricambio,stato,data_inserimento,data_modifica,data_rimozione,data_vendita,aziende,fornitori,brand,varianti_set_tipologie,materiali
4207,175,175,1.72E+12,,,Cerchi Lamborghini Miura SV,Lamborghini Miura SV rims,"Cerchi in alluminio Lamborghini Miura SV in perfette condizioni colore oro, 2 misure anteriore e posteriore ","Lamborghini Miura SV aluminum rims in perfect condition, gold color, 2 sizes front and rear",Prodotto nuovo in perfette condizioni originali molto raro ,"New product in perfect original condition, very rare",,,,,,1,0,0,,10684199f0d77e9c4b00dbe9a-nobg.png,"10684199f0d77e9c4b00dbe9a.jpg,e966cbaf94722930f59d3c01f.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,21/05/24 13:07,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4204,175,175,1.72E+12,,,Sedili Lamborghini Murcielago,Lamborghini Murcielago seats,"Sedili per Lamborghini Murcielago originali, usati in buone condizioni. Con cuciture a contrasto","Original Lamborghini Murcielago seats, used in good condition. With contrasting stitching",Prodotto originale usato in ottime condizioni ,Original used product in excellent condition,,,,,,1,0,0,,4d625f33e9d2c99a162d95ec1-nobg.png,"4d625f33e9d2c99a162d95ec1.jpg,1deac2bcc29a338e502f819d4.jpg,ddec329de8ac0776b0dac520c.jpg,70fdc140c11bee8a16f151630.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,21/05/24 12:50,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4201,175,175,1.72E+12,,,Leva del cambio Lamborghini Miura ,Lamborghini Miura gear lever,Leva del cambio e relativo selettore marce per Lamborghini Miura con pomello del cambio con logo Lamborghini ,Gear lever and related gear selector for Lamborghini Miura with gear knob with Lamborghini logo,"Leva del cambio e relativo selettore marce per Lamborghini Miura con pomello del cambio con logo Lamborghini Prodotto originale, usato in perfette condizioni ","Gear lever and related gear selector for Lamborghini Miura with gear knob with Lamborghini logo
Original used product, in perfect condition",,,,,,1,0,0,,962040b70707e64f7658515c6-nobg.png,"962040b70707e64f7658515c6.jpg,3c6944111a9c2726035daff84.jpg,dd443879f84563da161372824.jpg",,1,0,1,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,9,50,30,30,usato,pubblicato,21/05/24 12:17,25/06/25 18:30,0000-00-00 00:00:00,0000-00-00 00:00:00,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4198,175,175,1.72E+12,,,Griglia posteriore Lamborghini Miura,Lamborghini Miura rear grille,Griglia inferiore posteriore per Lamborghini Miura cromata con disegno a nido d'ape ,Rear lower grille for Lamborghini Miura chrome with honeycomb design,Prodotto in perfette condizioni originale ,Product in perfect original condition,,,,,,1,0,0,,72640f3ef48f6bd956815956c-nobg.png,"72640f3ef48f6bd956815956c.jpg,51db70a9a62a407ab46d83fd1.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,21/05/24 11:40,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4195,175,175,1.72E+12,,,Pinze freno anteriori Ferrari 365,Ferrari 365 front brake calipers,Pinze freno anteriori Ferrari 365 revisionate e restaurate totalmente come nuove con raccordi di rame e pastiglie ,Ferrari 365 front brake calipers overhauled and restored totally like new with copper fittings and pads,"Prodotto revisionato in perfette condizioni originale, subito pronto per il montaggio ","Product overhauled in perfect original condition, immediately ready for assembly",,,,,,1,0,0,,bc59180a6fd0d40f8c960ce6b-nobg.png,"bc59180a6fd0d40f8c960ce6b.jpg,79a9f157a9a70046251eda2bc.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,ricondizionato,bozza,21/05/24 10:51,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4192,175,175,1.72E+12,,,Silenziatore scarico Ferrari Dino 246,Ferrari Dino 246 exhaust silencer,"Silenziatore di scarico della Ansa, per Ferrari Dino 246 in condizioni eccellenti ",Ansa exhaust silencer for Ferrari Dino 246 in excellent condition,Prodotto nuovo originale in perfette condizioni ,New original product in perfect condition,,,,,,1,0,0,,f8aea5621480d8511ee8259f2-nobg.png,"f8aea5621480d8511ee8259f2.jpg,4b7eb49d201a876e003b47de5.jpg,3306a93efb0b166df2a8c1f57.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,nuovo epoca,bozza,21/05/24 10:33,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4189,175,175,1.72E+12,,,Alternatore Ferrari 550/575,Ferrari 550/575 alternator,"Alternatore per Ferrari 550 e 575 prodotto dalla Nippondenso, 12 volt","Alternator for Ferrari 550 and 575 produced by Nippondenso, 12 volts","Prodotto usato in buone condizioni generali, originale perfettamente funzionate ","Used product in good general condition, original and in perfect working order",,,,,,1,0,0,,e749c0cf4bc5bff8f1663119d-nobg.png,"e749c0cf4bc5bff8f1663119d.jpg,975e7138e20385c5cac442b61.jpg,8d596f68c398969e2cd0f8e3b.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 17:55,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4186,175,175,1.72E+12,,,Cambio Ferrari California ,Ferrari California gearbox,Cambio per Ferrari california sequenziale dct kit completo di tutto ,Gearbox for Ferrari California sequential DCT kit complete with everything,"Kit cambio meccanico per Ferrari California. Il kit comprende: cambio con supporti laterali, 2 collettori anteriori con supporti, marmitta centrale, volano, frizione completa, tubi di raffreddamento dell'olio della trasmissione, campana completa con cuscinetto, pompa ripetitrice della frizione, pompa principale della frizione, albero di trasmissione con giunti di velocità, supporto della leva del cambio con corde e valvola di retromarcia, pedaliera completa, 2 unità per la versione meccanica del motore.
","Mechanical gearbox kit for Ferrari California. Kit includes: gearbox with side mounts, 2 front manifolds with mounts, center muffler, flywheel, complete clutch, transmission oil cooler hoses, complete bellhousing with bearing, clutch booster pump, clutch master cylinder, driveshaft with speed joints, gear lever support with ropes and reverse valve, complete pedal set, 2 units for the mechanical version of the engine.
",,,,,,1,0,0,,937a1968d3ad136fb86bbef35-nobg.png,"937a1968d3ad136fb86bbef35.jpg,d444ba85032abfe200ebdee0a.jpg,56e4dab237551453f17583a3b.jpg,179126091c4fdc5bae0d7df33.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 17:33,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4183,175,175,1.72E+12,,,Fascia posteriore Ferrari 360,Ferrari 360 rear fascia,"Fascia posteriore con alloggiamento per i fari per Ferrari 360 Modena e spider, verniciata rossa","Rear band with headlight housing for Ferrari 360 Modena and spider, painted red","Prodotto usato in ottime condizioni senza crepe, è sia una parte della carrozzeria ma ha anche la funzione di alloggiamento dei fari ","Used product in excellent condition without cracks, it is both a part of the bodywork but also has the function of housing the headlights",,,,,,1,0,0,,1c34389109ee6e4dc5697f822-nobg.png,"1c34389109ee6e4dc5697f822.jpg,1afa52ff62fb7ef89c1fd313f.jpg,1a9fd7f81fc5d785f919b2c99.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 17:26,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4180,175,175,1.72E+12,,,Albero Motore Ferrari F40,Ferrari F40 Crankshaft,Albero motore per Ferrari F40 bilanciato da professionisti del settore misure in foto,"Crankshaft for Ferrari F40 balanced by industry professionals, measurements in the photo","Albero motore per Ferrari F40 bilanciato da professionisti del settore misure in foto
Prodotto usato in perfette condizioni restaurato da professionisti ","Crankshaft for Ferrari F40 balanced by industry professionals, measurements in the photo
Used product in perfect condition restored by professionals",,,,,,1,0,0,,5988161f1948f941874182f12-nobg.png,"5988161f1948f941874182f12.jpg,ac97ff24ead17110785f5cae8.jpg,99a00b8ad2c1b032c94a0e597.jpg",,1,0,1,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,21,30,50,70,usato,pubblicato,20/05/24 17:23,25/06/25 18:30,0000-00-00 00:00:00,0000-00-00 00:00:00,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4177,175,175,1.72E+12,,,Motorino d'avviamento Ferrari 365,Ferrari 365 starter motor,Motorino d'avviamento per Ferrari 365 Daytona della Magneti Marelli a 12 Volt,12 Volt starter motor for Ferrari 365 Daytona by Magneti Marelli,"Prodotto originale della Magnetti Marelli, in buone condizioni funzionante . Qualche leggero segno di usura dovuta all'età ma non compromette l'utilizzo ","Original Magnetti Marelli product, in good working condition. Some light signs of wear due to age but does not affect use",,,,,,1,0,0,,359149f2b72d8e165698531e1-nobg.png,"359149f2b72d8e165698531e1.jpg,012d3d8b14d9d4035bd23c01e.jpg,bc970de998d9834ff99991ef3.jpg,5557cb97e7851ddb3091b26b9.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 17:18,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4174,175,175,1.72E+12,,,Scarico tubi Ferrari F355 ,Ferrari F355 exhaust pipes,Scarico della Tubistyle di Maranello per F355 molto rumoroso non omologato per strada,"Very noisy Tubistyle exhaust from Maranello for F355, not road approved",Prodotto originale usato in ottime condizioni senza segni di ruggine o botte ,Original used product in excellent condition with no signs of rust or damage,,,,,,1,0,0,,45bbb4bcb41643fb4577be3a5-nobg.png,"45bbb4bcb41643fb4577be3a5.jpg,a806ec2b4cee75b72b83397e0.jpg,a32edc645b33a88e1f60024d4.jpg,cababeba9622d86e67ffc95ad.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 17:11,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4171,175,175,1.72E+12,,,Albero motore Ferrari 250,Ferrari 250 crankshaft,"Albero motore per Ferrari 250 originale, è stato regolato a 0, 10 e 1, collo principale ricromato. Questo lavoro è stato eseguito da uno specialista con garanzia del lavoro svolto. Dimensioni:Principale: 59, 75 mm;Bielle : 41, 5 mm Corsa: 57, 83 ","Original Ferrari 250 crankshaft, has been adjusted to 0, 10 and 1, main neck rechromed. This work was carried out by a specialist with a guarantee of the work carried out. Dimensions: Main: 59, 75 mm; Connecting rods: 41, 5 mm Stroke: 57, 83","Prodotto originale, usato ma ricondizionato da specialista ","Original product, used but reconditioned by a specialist",,,,,,1,0,0,,71bf3d2bf4c80d1674ded03ec-nobg.png,"71bf3d2bf4c80d1674ded03ec.jpg,6b76fc28dd3c2b20d40e3ff6b.jpg,4ec79899decb0391c0286cebb.jpg,30745f461a9522a4cecbc3ab7.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,ricondizionato,bozza,20/05/24 16:40,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4168,175,175,1.72E+12,,,Set Cerchi Ferrari F40,Set of Ferrari F40 rims,"Set di 4 Cerchi per Ferrari F40 presenti sia anteriori che posteriori in ottime condizioni, usati ma non presentato graffi, misure di canale diverso tra anteriore e posteriore ","Set of 4 rims for Ferrari F40 present both front and rear in excellent condition, used but with no scratches, different channel sizes between front and rear","Set di 4 Cerchi per Ferrari F40 presenti sia anteriori che posteriori in ottime condizioni, usati ma non presentato graffi, misure di canale diverso tra anteriore e posteriore . Prodotto originale marchiato Ferrari in ottime condizioni, usati ma senza graffi o botte, molto rari ","Set of 4 Rims for Ferrari F40 present both front and rear in excellent condition, used but no scratches, different channel sizes between front and rear. Original Ferrari branded product in excellent condition, used but without scratches or dents, very rare",,,,,,1,0,0,,53cb9e6995db4c63ffd20fdb4-nobg.png,"53cb9e6995db4c63ffd20fdb4.jpg,70690bcbd45f08d79f63cf50a.jpg,b3afd0bd444b04475feff9f2e.jpg",,16000,0,1,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,30,120,120,120,usato,bozza,20/05/24 16:28,03/07/25 16:43,0000-00-00 00:00:00,0000-00-00 00:00:00,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4165,175,175,1.72E+12,,,Radiatori olio Ferrari F40,Ferrari F40 oil radiators,Radiatori dell'olio per Ferrari F40 in buone condizioni prodotti dalla Setrab ,Oil coolers for Ferrari F40 in good condition produced by Setrab,"Prodotto usato in buone condizioni originali, presentano leggeri segni di usura e in qualche punto la vernice è rovinata  ma non compromette l'utilizzo ","Used product in good original condition, with light signs of wear and in some places the paint is damaged but does not compromise use",,,,,,1,0,0,,6e6eb1946e8792c29529c1b92-nobg.png,"6e6eb1946e8792c29529c1b92.jpg,9a77eef4e22e86c25485bcf19.jpg,99f89288833493fcc0974c590.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 16:07,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4162,175,175,1.72E+12,,,Griglia anteriore Ferrari 328,Ferrari 328 front grille,Griglia anteriore cromata per Ferrari 328 ,Chromed front grill for Ferrari 328,Prodotto originale nuovo in perfette condizioni ,New original product in perfect condition,,,,,,1,0,0,,3b892471eab6c93b9c9381516-nobg.png,"3b892471eab6c93b9c9381516.jpg,faf0463af89ba884150be0e17.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 13:19,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4156,175,175,1.72E+12,,,Coppa dell'olio Ferrari F355,Ferrari F355 oil pan,Coppa dell'olio per Ferrari F355 in alluminio codice 153685 ,Oil pan for Ferrari F355 in aluminum code 153685,"Prodotto usato in perfette condizioni originale 
","Used product in perfect original condition
",,,,,,1,0,0,,f5010aeaa64b042d338a87941-nobg.png,"f5010aeaa64b042d338a87941.jpg,de7a3049633d71c6a76306914.jpg,a3528b708605d120f47a9545d.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 12:58,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4153,175,175,1.72E+12,,,Pompa dell'acqua Ferrari 208/308/328/Mondial,Ferrari 208/308/328/Mondial water pump,"Pompa dell'acqua per diversi modelli Ferrari 8 cilindri, codice ufficiale 115471, compreso di termostato","Water pump for various 8-cylinder Ferrari models, official code 115471, including thermostat","Prodotto usato originale in perfette condizioni, originale ","Original used product in perfect condition, original",,,,,,1,0,0,,dc0128983d44407e009ac94c0-nobg.png,"dc0128983d44407e009ac94c0.jpg,7e2b8a647276731222d0cb6cb.jpg,9700a6b15ec81988150570339.jpg,33693bf302e9e4c77c6e4ad97.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 12:48,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4150,175,175,1.72E+12,,,Mozzi anteriori Ferrari 250 ,Ferrari 250 front hubs,"Mozzi anteriori per Ferrari 250 adatti a cerchi a raggi Borrani, la misura esterna è di 59.16mm mentre l'interna è 72.08mm compresi di monodado","Front hubs for Ferrari 250 suitable for Borrani spoked rims, the external measurement is 59.16mm while the internal is 72.08mm including single nut","Prodotto usato in perfette condizioni, originale ","Used product in perfect condition, original",,,,,,1,0,0,,444864b2217191ab4678c63cf-nobg.png,"444864b2217191ab4678c63cf.jpg,5a7ea8d3442dd491f2854f4f9.jpg,b139599c9fa1fab6da09aa8d3.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,20/05/24 12:25,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4147,175,175,1.72E+12,,,Fari Anteriori Ferrari F40 LM,Ferrari F40 LM Headlights,Fanaleria anteriore per Ferrari F40 LM in perfette condizioni fari rarissimi ,"Front lights for Ferrari F40 LM in perfect condition, very rare headlights ","Fanaleria anteriore per Ferrari F40 LM in perfette condizioni fari rarissimi 
Prodotto originale usato molto raro, condizioni perfette ","Front lights for Ferrari F40 LM in perfect condition, very rare headlights 
Very rare used original product, perfect condition",,,,,,1,0,0,,373af318e57c27ebbdc72684f-nobg.png,"373af318e57c27ebbdc72684f.jpg,95fbbc0d1f5908197dafe53f9.jpg,f889bb7cc7a5ae59316bdfa7b.jpg",,1,0,1,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,18,30,50,60,usato,pubblicato,17/05/24 15:03,25/06/25 18:30,0000-00-00 00:00:00,0000-00-00 00:00:00,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4144,175,175,1.72E+12,,,Centralina d'accensione Ferrari 550 ,Ferrari 550 ignition control unit,Centralina d'accessione per Ferrari 550 Maranello della Bosch modello motronic,Accession control unit for Ferrari 550 Maranello by Bosch motronic model,"Prodotto usato originale in ottime condizioni , tutti i connettori sono dritti ","Original used product in excellent condition, all connectors are straight",,,,,,1,0,0,,09d4e7de20e0411c03a2464af-nobg.png,"09d4e7de20e0411c03a2464af.jpg,93fafa6c7fb31b776f94b596b.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,17/05/24 14:38,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4141,175,175,1.72E+12,,,Pompa acqua Ferrari F355,Ferrari F355 water pump,"Pompa dell'acqua per Ferrari F355 coupè e spider, originale e funzionate ","Water pump for Ferrari F355 coupe and spider, original and in working order",Prodotto usato originale e funzionate ,Original used product and in working order,,,,,,1,0,0,,9b9e0931aa087335beddbcd83-nobg.png,"9b9e0931aa087335beddbcd83.jpg,ed6faa82eb1b0f2cb737540ba.jpg,e1112b27b9963e5bf8396f464.jpg,af61c4e2e6272f5d5c46733e9.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,17/05/24 12:32,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4138,175,175,1.72E+12,,,Disco frizione Ferrari 250 ,Ferrari 250 clutch disc,"Disco frizione per Ferrari 250, originale in buone condizioni generali con ancora molto materiale ","Clutch disc for Ferrari 250, original in good general condition with still a lot of material","Prodotto originale usato ma in ottime condizioni, perfettamente utilizzabile ","Original product used but in excellent condition, perfectly usable",,,,,,1,0,0,,8c8f3a5688f0a749237b6cfb6-nobg.png,"8c8f3a5688f0a749237b6cfb6.jpg,06f7bab9ea9e733717f62cf3a.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,17/05/24 12:02,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4135,175,175,1.72E+12,,,Catalizzatori Ferrari 360 ,Ferrari 360 catalysts,Catalizzatori per Ferrari 360 Modena e Spider originali e omologati per l'uso stradale ,Catalysts for Ferrari 360 Modena and Spider original and approved for road use,"Prodotto usato originale in perfette condizioni, omologati per l'uso stradale, presente sia il catalizzatore destro che il sinistro ","Original used product in perfect condition, approved for road use, both the right and left catalytic converter present",,,,,,1,0,0,,a8724c2af696fd9dea79f3a18-nobg.png,"a8724c2af696fd9dea79f3a18.jpg,cfc8584e0db24098869d94267.jpg,82c6838c31c52b1e28dbe3abb.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,17/05/24 11:59,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4132,175,175,1.72E+12,,,Lexan posteriore Ferrari F40,Ferrari F40 rear Lexan,"Vetro in Lexan posteriore per Ferrari F40, posizionato sopra il motore feritoie per rilasciare il calore ","Rear Lexan glass for Ferrari F40, positioned above the engine louvers to release heat",Prodotto usato in perfette condizioni marchiato per certificare l'originalità ,"Used product in perfect condition, marked to certify originality",,,,,,1,0,0,,ba5d7c30ddfc52f83bf880913-nobg.png,"ba5d7c30ddfc52f83bf880913.jpg,81dd8e355d4ec082b085b8ab3.jpg,8598153f685cf419d1e31d8ee.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,usato,bozza,17/05/24 11:32,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
4129,175,175,1.72E+12,,,Vetri fissi anteriori Ferrari F40,Fixed front windows Ferrari F40,"Vetri fissi anteriori per Ferrari F40 , nuovi ancora nell'imballaggio originale ","Fixed front windows for Ferrari F40, new still in original packaging","Prodotto nuovo molto raro, in perfette condizioni originale prodotto dalla PPG","Very rare new product, in perfect original condition, produced by PPG",,,,,,1,0,0,,626d89db6c7097b191f14d1c8-nobg.png,"626d89db6c7097b191f14d1c8.jpg,2d0cbcc2c07a4a672552d3af8.jpg",,0,0,0,1,1,,,,,0,0,0,,,semplice,,0,1,0,1,,1,0,0,,0,0,0,0,nuovo epoca,bozza,17/05/24 11:05,25/06/25 18:30,0000-00-00 00:00:00,,"Coppola Old Timer 
<br>(<i>Seller Pro 175</i>)",,,,
